idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified,Ingredient,num_ingredientes,cluster,image_filename_x,image_path_x,image_filename_y,image_path_y,image_path
12436,Van Vleet,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,,2017-04-23 20:29:31,"['Light rum', 'Maple syrup', 'Lemon juice']",3,4.0,12436.jpg,cocktail_images/12436.jpg,12436.jpg,cocktail_images\12436.jpg,cocktail_images\12436.jpg
178337,Autumn Garibaldi,Cocktail,Alcoholic,Cordial glass,Pour all ingredients into a glass over ice and stir with a bar spoon. Garnish with some orange slices.,https://www.thecocktaildb.com/images/media/drink/ne7re71604179012.jpg,Kids,,"['Campari', 'Orange Juice', 'Ginger Beer', 'Orange Peel']",4,4.0,178337.jpg,cocktail_images/178337.jpg,178337.jpg,cocktail_images\178337.jpg,cocktail_images\178337.jpg
17834,Abbey Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients (except for the cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/mr30ob1582479875.jpg,,2016-09-02 11:19:28,"['Gin', 'Orange bitters', 'Orange', 'Cherry']",4,1.0,17834.jpg,cocktail_images/17834.jpg,17834.jpg,cocktail_images\17834.jpg,cocktail_images\17834.jpg
17168,Amaretto Sunset,Ordinary Drink,Alcoholic,Collins Glass,"Shake ingredients in bartender's mixer quickly, just 5 shakes. Strain out ice, serve in glass immediately with a slice of orange.",https://www.thecocktaildb.com/images/media/drink/apictz1493069760.jpg,,2017-04-24 22:36:00,"['Triple sec', 'Amaretto', 'Cider', 'Ice']",4,4.0,17168.jpg,cocktail_images/17168.jpg,17168.jpg,cocktail_images\17168.jpg,cocktail_images\17168.jpg
11422,Godchild,Ordinary Drink,Alcoholic,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,,2017-09-07 22:47:09,"['Vodka', 'Amaretto', 'Heavy cream']",3,2.0,11422.jpg,cocktail_images/11422.jpg,11422.jpg,cocktail_images\11422.jpg,cocktail_images\11422.jpg
16134,Absolutly Screwed Up,Cocktail,Alcoholic,Collins glass,"Shake it up it tasts better that way, but you can stir it if you want. 6 of those and you will be wasted for the rest of the night.",https://www.thecocktaildb.com/images/media/drink/yvxrwv1472669728.jpg,,2016-08-31 19:55:28,"['Absolut Citron', 'Orange juice', 'Triple sec', 'Ginger ale']",4,4.0,16134.jpg,cocktail_images/16134.jpg,16134.jpg,cocktail_images\16134.jpg,cocktail_images\16134.jpg
14087,Red Snapper,Shot,Alcoholic,Old-fashioned glass,"One shot each, shake n shoot",https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg,,2017-09-06 23:02:23,"['Crown Royal', 'Amaretto', 'Cranberry juice']",3,4.0,14087.jpg,cocktail_images/14087.jpg,14087.jpg,cocktail_images\14087.jpg,cocktail_images\14087.jpg
14372,Absolut limousine,Other / Unknown,Alcoholic,Collins Glass,Fill Absolut into a glass. Add Lime juice. Add Ice and lime wedges.,https://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,,2016-09-01 09:50:44,"['Absolut Citron', 'Lime juice', 'Ice', 'Tonic water']",4,4.0,14372.jpg,cocktail_images/14372.jpg,14372.jpg,cocktail_images\14372.jpg,cocktail_images\14372.jpg
14456,Kurant Tea,Coffee / Tea,Alcoholic,Champagne flute,"Pour Absolut Kurant into a comfortably big tea-cup. Add the not too hot(!) apple tea and, if you like, some sugar. Enjoy!",https://www.thecocktaildb.com/images/media/drink/xrsrpr1441247464.jpg,,2015-09-03 03:31:04,"['Absolut Kurant', 'Tea', 'Sugar']",3,3.0,14456.jpg,cocktail_images/14456.jpg,14456.jpg,cocktail_images\14456.jpg,cocktail_images\14456.jpg
178354,Pink Moon,Cocktail,Alcoholic,Whiskey Glass,"Slowly shake in a shaker with ice, strain into a square whiskey glass. Top with fresh ice. Add the blackberries to garnish. Add flowers and a green leaf for a special look!",https://www.thecocktaildb.com/images/media/drink/lnjoc81619696191.jpg,"Fresh, Summer, Colourful, Nature",,"['Gin', 'Coconut Liqueur', 'Elderflower cordial', 'Lime Juice', 'Blackberries']",5,1.0,178354.jpg,cocktail_images/178354.jpg,178354.jpg,cocktail_images\178354.jpg,cocktail_images\178354.jpg
17829,Penicillin,Cocktail,Alcoholic,Old-fashioned glass,"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger.",https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg,,2018-03-24 00:58:16,"['Blended Scotch', 'Lemon Juice', 'Honey syrup', 'Ginger Syrup', 'Islay single malt Scotch']",5,4.0,17829.jpg,cocktail_images/17829.jpg,17829.jpg,cocktail_images\17829.jpg,cocktail_images\17829.jpg
178346,Elderflower Caipirinha,Cocktail,Alcoholic,Collins glass,Take the glass and muddle the lime in it. Fill the glass with crushed ice and add the Cachaca. Stir well and top with some more crushed ice. Garnish with lime and enjoy!,https://www.thecocktaildb.com/images/media/drink/dif7a31614006331.jpg,Brazilian,,"['Cachaca', 'Lime', 'Elderflower cordial']",3,4.0,178346.jpg,cocktail_images/178346.jpg,178346.jpg,cocktail_images\178346.jpg,cocktail_images\178346.jpg
12794,Angelica Liqueur,Homemade Liqueur,Alcoholic,Collins Glass,"Combine all herbs, nuts and spices with vodka in a 1 quart or larger aging container. Cap tightly and shake daily for 2 weeks. Strain through a fine muslin cloth or coffee filter, discarding solids. Clean out aging container. Place liquid back in container. Place sugar and water in saucepan and stir to combine over medium heat. When sugar is completely dissolved, set aside and let cool. When cool combine with food coloring and add to liqueur liquid. Cap and allow to age and mellow in a cool, dark place for one month.",https://www.thecocktaildb.com/images/media/drink/yuurps1472667672.jpg,,2016-08-31 19:21:12,"['Angelica root', 'Almond', 'Allspice', 'Cinnamon', 'Anise', 'Coriander', 'Marjoram leaves', 'Vodka', 'Sugar', 'Water', 'Food coloring', 'Food coloring']",12,5.0,12794.jpg,cocktail_images/12794.jpg,12794.jpg,cocktail_images\12794.jpg,cocktail_images\12794.jpg
11025,Amaretto And Cream,Ordinary Drink,Alcoholic,Cocktail glass,"Shake well with cracked ice, strain contents into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/dj8n0r1504375018.jpg,,2017-09-02 18:56:58,"['Amaretto', 'Light cream']",2,4.0,11025.jpg,cocktail_images/11025.jpg,11025.jpg,cocktail_images\11025.jpg,cocktail_images\11025.jpg
12738,Hot Chocolate to Die for,Cocoa,Non alcoholic,Coffee mug,"Melt the chocolate, butter and vanilla in a double boiler. When just smooth stir in the cream.",https://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,,2017-02-20 15:06:06,"['Chocolate', 'Butter', 'Vanilla extract', 'Half-and-half', 'Marshmallows']",5,4.0,12738.jpg,cocktail_images/12738.jpg,12738.jpg,cocktail_images\12738.jpg,cocktail_images\12738.jpg
12055,Royal Fizz,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve.,https://www.thecocktaildb.com/images/media/drink/wrh44j1504390609.jpg,,2017-09-02 23:16:49,"['Gin', 'Sweet and sour', 'Egg', 'Coca-Cola']",4,1.0,12055.jpg,cocktail_images/12055.jpg,12055.jpg,cocktail_images\12055.jpg,cocktail_images\12055.jpg
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,,2015-09-02 16:04:57,"['Scotch', 'Sweet Vermouth', 'Dry Vermouth', 'Bitters']",4,4.0,11060.jpg,cocktail_images/11060.jpg,11060.jpg,cocktail_images\11060.jpg,cocktail_images\11060.jpg
15086,Limona Corona,Beer,Alcoholic,Beer Glass,"Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.",https://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,,2015-09-03 03:51:02,"['Corona', 'Bacardi Limon']",2,4.0,15086.jpg,cocktail_images/15086.jpg,15086.jpg,cocktail_images\15086.jpg,cocktail_images\15086.jpg
11472,Hawaiian Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,,2017-09-08 16:03:07,"['Gin', 'Triple sec', 'Pineapple juice']",3,1.0,11472.jpg,cocktail_images/11472.jpg,11472.jpg,cocktail_images\11472.jpg,cocktail_images\11472.jpg
14482,Darkwood Sling,Soft Drink,Alcoholic,Cocktail glass,"There are many good cherry liqueurs you can use, but I prefere Heering. Add one share of the liqueur. Then you add one share of Soda. For a sour sling use Tonic (most people prefer the drink without Tonic). Afterwards you fill the glass with Orange Juice and ice cubes.",https://www.thecocktaildb.com/images/media/drink/sxxsyq1472719303.jpg,,2016-09-01 09:41:43,"['Cherry Heering', 'Soda water', 'Orange juice', 'Ice']",4,4.0,14482.jpg,cocktail_images/14482.jpg,14482.jpg,cocktail_images\14482.jpg,cocktail_images\14482.jpg
17005,A True Amaretto Sour,Cocktail,Alcoholic,Old-fashioned glass,"Rub the rim of an old fashioned glass with lemon, and dip repeatedly into granulated sugar until it has a good ""frosted"" rim. Shake a jigger of Amaretto with the juice of 1/2 a lemon. Strain into glass and add ice. Garnish with a Marachino Cherry.",https://www.thecocktaildb.com/images/media/drink/rptuxy1472669372.jpg,,2016-08-31 19:49:32,"['Amaretto', 'Lemon', 'Ice', 'Maraschino cherry']",4,4.0,17005.jpg,cocktail_images/17005.jpg,17005.jpg,cocktail_images\17005.jpg,cocktail_images\17005.jpg
15849,Apricot punch,Punch / Party Drink,Alcoholic,Punch bowl,Pour all ingrediants into a large punch bowl. Add ice and 4 oranges that are peeled and divided.,https://www.thecocktaildb.com/images/media/drink/tuxxtp1472668667.jpg,,2016-08-31 19:37:47,"['Apricot brandy', 'Champagne', 'Vodka', '7-Up', 'Orange juice']",5,2.0,15849.jpg,cocktail_images/15849.jpg,15849.jpg,cocktail_images\15849.jpg,cocktail_images\15849.jpg
17824,The Laverstoke,Cocktail,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,,2018-02-04 12:46:52,"['Gin', 'Elderflower cordial', 'Rosso Vermouth', 'Tonic Water', 'Lime', 'Ginger', 'Mint']",7,1.0,17824.jpg,cocktail_images/17824.jpg,17824.jpg,cocktail_images\17824.jpg,cocktail_images\17824.jpg
17202,Horse's Neck,Ordinary Drink,Alcoholic,Highball glass,"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.",https://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,"IBA,ContemporaryClassic",2017-09-02 17:34:52,"['Lemon peel', 'Brandy', 'Ginger ale', 'Bitters']",4,4.0,17202.jpg,cocktail_images/17202.jpg,17202.jpg,cocktail_images\17202.jpg,cocktail_images\17202.jpg
11407,Gin Cooler,Ordinary Drink,Alcoholic,Collins glass,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,https://www.thecocktaildb.com/images/media/drink/678xt11582481163.jpg,,2016-11-10 23:21:49,"['Gin', 'Carbonated water', 'Powdered sugar', 'Orange spiral', 'Lemon peel']",5,1.0,11407.jpg,cocktail_images/11407.jpg,11407.jpg,cocktail_images\11407.jpg,cocktail_images\11407.jpg
11202,Caipirinha,Ordinary Drink,Alcoholic,Old-fashioned glass,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,https://www.thecocktaildb.com/images/media/drink/jgvn7p1582484435.jpg,"ContemporaryClassic,IBA",2016-07-21 09:42:01,"['Sugar', 'Lime', 'Cachaca']",3,3.0,11202.jpg,cocktail_images/11202.jpg,11202.jpg,cocktail_images\11202.jpg,cocktail_images\11202.jpg
178339,The Strange Weaver,Cocktail,Alcoholic,Collins glass,"Mix ingredients slowly in a glass with ice, garnish with orange slice",https://www.thecocktaildb.com/images/media/drink/opxjzh1604179528.jpg,Classy,,"['Light Rum', 'Gin', 'Sweet Vermouth', 'Campari', 'Lemon Juice', 'Orgeat Syrup', 'Orange Peel']",7,1.0,178339.jpg,cocktail_images/178339.jpg,178339.jpg,cocktail_images\178339.jpg,cocktail_images\178339.jpg
15951,Black Forest Shake,Shake,Alcoholic,Collins Glass,"In a blender put ice cubes, chocolate syrup, cherry brandy, vodka, and milk. Blend very well.",https://www.thecocktaildb.com/images/media/drink/xxtxsu1472720505.jpg,,2016-09-01 10:01:45,"['Ice', 'Chocolate syrup', 'Cherry brandy', 'Vodka', 'Milk']",5,2.0,15951.jpg,cocktail_images/15951.jpg,15951.jpg,cocktail_images\15951.jpg,cocktail_images\15951.jpg
17193,Stinger,Ordinary Drink,Alcoholic,Cocktail glass,"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.",https://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg,"IBA,Classic",2017-09-02 12:40:33,"['Brandy', 'White Creme de Menthe']",2,4.0,17193.jpg,cocktail_images/17193.jpg,17193.jpg,cocktail_images\17193.jpg,cocktail_images\17193.jpg
13056,Wine Cooler,Punch / Party Drink,Optional alcohol,Collins Glass,Mix wine and soft drink. Pour into glass. Add ice.,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,,2016-09-08 15:16:50,"['Red wine', 'Lemon-lime soda', 'Ice']",3,4.0,13056.jpg,cocktail_images/13056.jpg,13056.jpg,cocktail_images\13056.jpg,cocktail_images\13056.jpg
16991,Downshift,Punch / Party Drink,Alcoholic,Hurricane glass,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.",https://www.thecocktaildb.com/images/media/drink/y36z8c1503563911.jpg,,2017-08-24 09:38:31,"['Fruit punch', 'Sprite', 'Tequila', '151 proof rum']",4,4.0,16991.jpg,cocktail_images/16991.jpg,16991.jpg,cocktail_images\16991.jpg,cocktail_images\16991.jpg
12107,Salty Dog,Ordinary Drink,Alcoholic,Highball glass,"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)",https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg,,2017-09-08 18:03:36,"['Grapefruit juice', 'Gin', 'Salt']",3,1.0,12107.jpg,cocktail_images/12107.jpg,12107.jpg,cocktail_images\12107.jpg,cocktail_images\12107.jpg
17835,Abilene,Ordinary Drink,Alcoholic,Highball glass,Pour all of the ingredients into a highball glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/smb2oe1582479072.jpg,,2016-04-29 09:44:25,"['Dark rum', 'Peach nectar', 'Orange juice']",3,4.0,17835.jpg,cocktail_images/17835.jpg,17835.jpg,cocktail_images\17835.jpg,cocktail_images\17835.jpg
13024,Sweet Sangria,Punch / Party Drink,Alcoholic,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,,2016-07-19 11:30:28,"['Red wine', 'Sugar', 'Water', 'Apple', 'Orange', 'Lime', 'Lemon', 'Fresca']",8,0.0,13024.jpg,cocktail_images/13024.jpg,13024.jpg,cocktail_images\13024.jpg,cocktail_images\13024.jpg
14133,Cosmopolitan Martini,Cocktail,Alcoholic,Cocktail Glass,"Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass.",https://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg,,2015-08-18 15:19:40,"['Cointreau', 'Vodka', 'Lime', 'Cranberry juice']",4,2.0,14133.jpg,cocktail_images/14133.jpg,14133.jpg,cocktail_images\14133.jpg,cocktail_images\14133.jpg
17250,Corpse Reviver,Cocktail,Alcoholic,Cocktail glass,"Shake, strain, straight up, cocktail glass rinsed with absinthe
",https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg,,2017-12-19 17:25:34,"['Gin', 'Triple Sec', 'Lillet Blanc', 'Lemon Juice', 'Absinthe']",5,1.0,17250.jpg,cocktail_images/17250.jpg,17250.jpg,cocktail_images\17250.jpg,cocktail_images\17250.jpg
16403,Black and Brown,Beer,Alcoholic,Beer pilsner,CAREFULLY to avoid explosive head formation: Pour Beer glass half full of favorite rootbeer and top off with Guinness.,https://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg,,2016-08-31 19:41:39,"['Guinness stout', 'Root beer']",2,4.0,16403.jpg,cocktail_images/16403.jpg,16403.jpg,cocktail_images\16403.jpg,cocktail_images\16403.jpg
11390,Frozen Mint Daiquiri,Ordinary Drink,Alcoholic,Old-fashioned glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,https://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,,2017-09-08 16:27:49,"['Light rum', 'Lime juice', 'Mint', 'Sugar']",4,3.0,11390.jpg,cocktail_images/11390.jpg,11390.jpg,cocktail_images\11390.jpg,cocktail_images\11390.jpg
11415,Gin Sling,Ordinary Drink,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/8cl9sm1582581761.jpg,,2017-09-08 16:10:40,"['Gin', 'Lemon', 'Powdered sugar', 'Water', 'Orange peel']",5,1.0,11415.jpg,cocktail_images/11415.jpg,11415.jpg,cocktail_images\11415.jpg,cocktail_images\11415.jpg
16963,Zorbatini,Cocktail,Alcoholic,Cocktail glass,Prepare like a Martini. Garnish with a green olive.,https://www.thecocktaildb.com/images/media/drink/wtkqgb1485621155.jpg,,2017-01-28 16:32:35,"['Vodka', 'Ouzo']",2,2.0,16963.jpg,cocktail_images/16963.jpg,16963.jpg,cocktail_images\16963.jpg,cocktail_images\16963.jpg
